id	v1_100_S_mapping	v1_100_S_precision	v1_150_S_mapping	v1_150_S_precision	v1_300_S_mapping	v1_300_S_precision	v1v2_600_P_mapping	v1v2_600_P_precision	v1v3_600_P_mapping	v1v3_600_P_precision	v3_100_S_mapping	v3_100_S_precision	v3_150_S_mapping	v3_150_S_precision	v3_300_S_mapping	v3_300_S_precision	v3_300_P_mapping	v3_300_P_precision	v3v4_600_P_mapping	v3v4_600_P_precision	v3v5_600_P_mapping	v3v5_600_P_precision	v4_100_S_mapping	v4_100_S_precision	v4_150_S_mapping	v4_150_S_precision	v4_300_S_mapping	v4_300_S_precision	v4_300_P_mapping	v4_300_P_precision	v4v5_600_P_mapping	v4v5_600_P_precision	v4v6_600_P_mapping	v4v6_600_P_precision	v5_100_S_mapping	v5_100_S_precision	v5_150_S_mapping	v5_150_S_precision	v5_300_S_mapping	v5_300_S_precision	v5_200_P_mapping	v5_200_P_precision	v5v6_300_P_mapping	v5v6_300_P_precision	v6_100_S_mapping	v6_100_S_precision	v6_150_S_mapping	v6_150_S_precision	v6_300_S_mapping	v6_300_S_precision	v6_200_P_mapping	v6_200_P_precision	v6v8_600_P_mapping	v6v8_600_P_precision	v7_100_S_mapping	v7_100_S_precision	v7_150_S_mapping	v7_150_S_precision	v7_300_S_mapping	v7_300_S_precision	v7v8_600_P_mapping	v7v8_600_P_precision	v7v9_600_P_mapping	v7v9_600_P_precision
g__Porphyrobacter;	0.461538	0.320126	0.461538	0.374353	0.461538	0.374353	0.461538	0.374353	0.461538	0.374353	0.923077	0.477567	0.923077	0.615684	0.846154	0.686316	0.923077	0.642799	0.692308	0.561531	0.692308	0.561531	0.923077	0.734551	0.923077	0.748708	0.846154	0.686316	0.692308	0.561531	0.846154	0.686316	0.615385	0.499139	0.846154	0.536589	0.846154	0.536589	0.846154	0.686316	0.769231	0.474196	0.692308	0.534417	0	0	0	0	0	0	0	0	0	0	0.923077	0.625571	0.923077	0.721593	0.769231	0.623923	0.692308	0.561531	0.230769	0.147779
g__Porphyromonadaceae_Group;	0.274194	0.160411	0.274194	0.192261	0.258065	0.184864	0.274194	0.205343	0.241935	0.184863	0.854839	0.61094	0.967742	0.759227	0.967742	0.773566	0.870968	0.686419	0.854839	0.687674	0.516129	0.418632	0.887097	0.690596	0.951613	0.740207	0.935484	0.753086	0.83871	0.665939	0.774194	0.627949	0.822581	0.667195	0.774194	0.606213	0.854839	0.687674	0.83871	0.674592	0.677419	0.54377	0.822581	0.661511	0.016129	0	0.016129	0.013082	0	0	0.016129	0	0.016129	0.013082	0	0	0	0	0	0	0	0	0	0
g__Porphyromonas;	0.09434	0.081865	0.113208	0.097169	0.103774	0.091299	0.103774	0.091299	0.075472	0.066562	0.811321	0.683011	0.839623	0.711313	0.830189	0.705444	0.688679	0.581755	0.801887	0.682488	0.471698	0.402197	0.764151	0.644752	0.801887	0.678924	0.792453	0.66949	0.764151	0.644752	0.707547	0.597059	0.716981	0.608274	0.95283	0.8067	0.981132	0.833219	0.971698	0.825568	0.830189	0.700098	0.962264	0.817916	0.009434	0	0.009434	0.007652	0.009434	0.007652	0.009434	0	0.009434	0.007652	0.009434	0.007652	0.009434	0.007652	0.009434	0.007652	0.009434	0.007652	0	0
g__Portibacter;	0.526316	0.40778	0.684211	0.564906	0.684211	0.564906	0.631579	0.512274	0.631579	0.522216	0.947368	0.768666	1	0.821042	1	0.821042	0.947368	0.778352	1	0.821042	0.526316	0.426895	0.894737	0.735663	1	0.821042	0.947368	0.778352	1	0.821042	0.947368	0.778352	0.894737	0.735663	0.894737	0.735663	1	0.821042	0.894737	0.735663	0.894737	0.735663	1	0.821042	0	0	0	0	0	0	0	0	0	0	0.947368	0.778352	1	0.821042	1	0.821042	0.842105	0.692973	0.578947	0.469584
g__Porticoccus;	0.285714	0.231743	0.428571	0.3746	0.428571	0.3746	0.428571	0.3746	0.142857	0.115871	0.857143	0.372792	1	0.814717	1	0.865071	0.714286	0.555988	0.714286	0.633329	0.142857	0.142857	0.571429	0.217694	0.857143	0.722214	0.857143	0.722214	0.571429	0.490472	0.857143	0.722214	0.428571	0.3746	0.714286	0.580053	0.714286	0.633329	0.714286	0.633329	0.714286	0.633329	0.571429	0.517458	0.714286	0.50619	0.857143	0.649047	0.857143	0.7492	0.714286	0.533176	0.714286	0.633329	0.857143	0.376269	0.857143	0.499235	0.857143	0.7492	0.714286	0.633329	0.571429	0.517458
g__Poseidonocella;	0	0	0	0	0	0	0	0	0	0	1	0.627069	1	0.627069	1	1	1	0.627069	1	1	0.5	0.5	1	0.813535	1	1	1	1	1	1	1	1	1	1	0.5	0.313534	1	0.627069	1	1	0.5	0.313534	1	1	0	0	0	0	0	0	0	0	0	0	1	0.627069	1	0.627069	0.5	0.5	1	1	1	1
g__Postechiella;	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
g__Pragia;	0	0	0	0	0	0	0	0	0	0	1	0.627069	1	0.90555	1	0.90555	1	0.90555	1	0.90555	0.5	0.5	1	0.8111	1	0.90555	1	0.90555	1	0.90555	1	0.90555	1	0.90555	1	0.719085	1	0.719085	1	0.719085	1	0.719085	1	0.719085	1	0.719085	1	0.719085	1	0.90555	1	0.719085	1	0.90555	1	0.813535	1	0.813535	1	0.90555	1	0.90555	1	0.90555
g__Prauserella;	0.4	0.4	0.4	0.4	0.4	0.4	0.4	0.4	0.4	0.4	1	0.364557	1	1	1	1	1	1	1	1	0.8	0.8	0.6	0.6	1	1	1	1	1	1	0.8	0.8	1	1	1	1	1	1	1	1	1	1	1	1	1	0.925414	1	1	1	1	0.8	0.725414	0.6	0.6	0.8	0.659786	1	1	1	1	0.8	0.8	0.4	0.4
g__Prauseria;	0.2	0.16222	0.2	0.16222	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.8	0.64888	0.8	0.64888	0.8	0.64888	1	0.8111	0.6	0.48666	0.8	0.64888	0.8	0.612074	1	0.774294	1	0.774294	0.6	0.449854	1	0.774294	0.8	0.64888	0.8	0.64888	0.8	0.64888	0.8	0.64888	0.4	0.32444	0.8	0.471081	0.8	0.612074	0.8	0.64888	0.4	0.32444	0.2	0.16222
g__PRD01a011B;	1	0.298929	1	0.298929	0	0	1	0.8111	1	0.8111	1	0.298929	1	0.8111	1	0.8111	1	0.8111	1	0.8111	0	0	1	0.627069	1	0.8111	1	0.8111	1	0.8111	1	0.8111	0	0	1	0.627069	1	0.627069	1	0.298929	1	0.627069	1	0.298929	0	0	0	0	0	0	0	0	0	0	1	0.8111	1	0.8111	1	0.8111	1	0.8111	1	0.8111
g__Prevotella;	0.471274	0.369368	0.500416	0.410883	0.489592	0.409633	0.469609	0.393085	0.431307	0.363853	0.862614	0.704181	0.905079	0.762361	0.89592	0.762853	0.830142	0.697993	0.773522	0.659647	0.500416	0.425548	0.865112	0.714759	0.905912	0.76605	0.881765	0.749351	0.77602	0.658077	0.791007	0.671155	0.751041	0.637795	0.835137	0.705519	0.871774	0.737101	0.858451	0.730786	0.734388	0.619469	0.810991	0.688715	0.000833	0.000833	0.000833	0.000833	0.000833	0.000833	0.000833	0.000833	0.000833	0.000833	0.004163	0.002701	0.004163	0.003534	0.004163	0.003534	0.002498	0.002183	0.001665	0.00135
g__Prevotellaceae_Group;	0.761905	0.570038	0.777778	0.592665	0.761905	0.61846	0.746032	0.605586	0.698413	0.575478	0.873016	0.617347	0.936508	0.760405	0.888889	0.724378	0.825397	0.670283	0.873016	0.720097	0.603175	0.501229	0.920635	0.719309	0.968254	0.763527	0.920635	0.753125	0.809524	0.660083	0.904762	0.745846	0.809524	0.668599	0.936508	0.737531	0.936508	0.737531	0.920635	0.7558	0.888889	0.698907	0.920635	0.7558	0	0	0	0	0	0	0	0	0	0	0.015873	0.009953	0.015873	0.009953	0.015873	0.012875	0	0	0	0
g__Pricia;	0.142857	0.142857	0.142857	0.142857	0.142857	0.142857	0.142857	0.142857	0.142857	0.142857	1	0.838086	1	0.838086	1	0.838086	1	0.838086	0.857143	0.722214	0.714286	0.606343	1	0.75852	1	0.8111	1	0.838086	0.857143	0.722214	0.857143	0.722214	0.857143	0.722214	0.857143	0.668938	0.857143	0.668938	0.857143	0.722214	0.714286	0.553067	0.857143	0.722214	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
g__Primorskyibacter;	0	0	0	0	0	0	0	0	0	0	1	0.627069	1	0.627069	1	1	1	0.627069	1	1	1	1	0	0	1	1	0	0	1	1	1	1	1	1	1	0.627069	1	0.627069	1	0.627069	1	0.627069	1	0.627069	0	0	0	0	0	0	0	0	0	0	1	0.627069	1	0.627069	1	1	1	1	1	1
g__Procabacter;	0.5	0.40555	0.5	0.40555	0.5	0.40555	0.5	0.40555	0.5	0.40555	1	0.555014	1	0.8111	0.5	0.40555	1	0.8111	0.5	0.40555	0	0	1	0.8111	1	0.8111	1	0.8111	1	0.8111	1	0.8111	1	0.8111	1	0.8111	1	0.8111	1	0.8111	1	0.8111	1	0.8111	1	0.8111	1	0.8111	1	0.8111	1	0.8111	1	0.8111	1	0.8111	1	0.8111	1	0.8111	1	0.8111	0.5	0.40555
g__Procabacteriaceae_Group;	0.424242	0.344103	0.424242	0.344103	0.393939	0.319524	0.424242	0.344103	0.333333	0.270366	0.939394	0.730902	0.969697	0.786521	0.939394	0.761942	0.878788	0.712785	0.848485	0.688206	0.484848	0.39326	0.909091	0.737364	0.939394	0.761942	0.818182	0.663627	0.878788	0.712785	0.818182	0.663627	0.787879	0.639049	0.878788	0.697265	1	0.79558	1	0.79558	0.818182	0.648107	0.909091	0.721844	0.393939	0.319524	0.393939	0.319524	0.393939	0.319524	0.333333	0.270366	0.272727	0.221209	0.939394	0.756366	1	0.79558	0.969697	0.786521	0.878788	0.697265	0.515152	0.41784
g__Prochlorococcus;	0.3	0.176826	0.4	0.287634	0.4	0.32444	0.3	0.24333	0.3	0.24333	0.9	0.693184	1	0.792697	1	0.8111	1	0.792697	1	0.8111	0.8	0.64888	0.7	0.56777	1	0.8111	1	0.8111	1	0.8111	0.8	0.64888	0.8	0.64888	0.2	0.08111	0.2	0.16222	0.2	0.16222	0.2	0.16222	0.2	0.16222	1	0.774294	1	0.774294	1	0.8111	0.9	0.693184	0.9	0.72999	0.8	0.582375	1	0.8111	1	0.8111	0.9	0.72999	0.8	0.64888
g__Prochloron;	0	0	0	0	0	0	0	0	0	0	1	0.8111	1	0.8111	1	0.8111	1	0.8111	0	0	1	0.8111	1	0.8111	1	0.8111	1	0.8111	0	0	0.666667	0.540734	0.333333	0.270366	0	0	0	0	0	0	0	0	0	0	1	0.8111	1	0.8111	1	0.693606	1	0.8111	0.666667	0.540734	1	0.8111	1	0.8111	1	0.8111	0.666667	0.540734	0	0
g__Prochlorothrix;	0.5	0.359542	0.5	0.40555	0.5	0.40555	0.5	0.40555	0.5	0.40555	0.75	0.65555	1	0.858325	1	0.858325	1	0.858325	1	0.858325	1	0.858325	1	0.858325	1	0.858325	1	0.858325	1	0.858325	1	0.858325	1	0.858325	0	0	0	0	0	0	0	0	0	0	0.75	0.65555	0.75	0.65555	0.75	0.65555	0.75	0.65555	0.75	0.65555	1	0.858325	1	0.858325	1	0.858325	0.75	0.65555	0.75	0.65555
g__Profftia;	1	1	1	1	1	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1
g__Prolixibacter;	0.294118	0.224555	0.323529	0.26797	0.323529	0.26797	0.294118	0.238559	0.294118	0.244115	0.970588	0.643279	1	0.785554	0.941176	0.768944	0.941176	0.768944	0.794118	0.649665	0.647059	0.530385	0.852941	0.69182	0.941176	0.768944	0.911765	0.745089	0.852941	0.697377	0.941176	0.768944	0.735294	0.601953	0.823529	0.663153	0.882353	0.721233	0.823529	0.67352	0.823529	0.67352	0.852941	0.697377	0	0	0	0	0	0	0	0	0	0	0.029412	0.004296	0.029412	0.004296	0	0	0	0	0	0
g__Promicromonospora;	0.333333	0.270366	0.333333	0.270366	0.333333	0.270366	0.333333	0.270366	0.333333	0.270366	1	0.640376	1	0.693606	1	0.8111	0.666667	0.423239	0.666667	0.540734	0.666667	0.540734	0.666667	0.540734	0.666667	0.540734	0.666667	0.540734	0.666667	0.540734	0.666667	0.540734	0.666667	0.540734	1	0.8111	1	0.8111	1	0.8111	1	0.8111	1	0.8111	0.666667	0.423239	1	0.693606	1	0.8111	1	0.693606	1	0.8111	1	0.8111	1	0.8111	1	0.8111	1	0.8111	0.333333	0.270366
g__Promicromonosporaceae_Group;	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
g__Propionibacteriaceae_Group;	0.1875	0.141066	0.21875	0.177428	0.21875	0.177428	0.15625	0.126734	0	0	0.8125	0.547955	0.875	0.670429	0.8125	0.647517	0.0625	0.050694	0.0625	0.050694	0.53125	0.430897	0.0625	0.050694	0.0625	0.050694	0.0625	0.050694	0.0625	0.050694	0.0625	0.050694	0.0625	0.050694	0.78125	0.560157	0.8125	0.597005	0.8125	0.659019	0.6875	0.495618	0.71875	0.582978	0.84375	0.656097	0.90625	0.718294	0.875	0.709713	0.78125	0.605404	0.5	0.40555	0.875	0.612646	0.90625	0.686009	0.9375	0.749392	0.75	0.608325	0.21875	0.177428
g__Propionibacterium;	0.023529	0.022418	0.029412	0.02719	0.029412	0.02719	0.023529	0.021307	0	0	0.641176	0.482828	0.670588	0.647254	0.658824	0.638823	0	0	0.017647	0.017647	0.364706	0.355817	0.005882	0.004771	0.005882	0.004771	0.005882	0.004771	0	0	0.005882	0.004771	0.005882	0.004771	0.688235	0.643811	0.752941	0.730717	0.741176	0.721175	0.647059	0.610093	0.617647	0.599868	0.170588	0.15518	0.194118	0.178562	0.188235	0.176012	0.176471	0.159952	0.076471	0.070915	0.823529	0.511255	0.888235	0.61413	0.876471	0.7854	0.276471	0.265359	0.047059	0.044837
g__Propionicicella;	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
g__Propioniciclava;	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
g__Propionicimonas;	0.366667	0.280331	0.366667	0.297404	0.366667	0.297404	0.366667	0.297404	0.033333	0.027036	0.933333	0.631094	1	0.799351	1	0.8111	0.033333	0.027036	0	0	0.666667	0.540734	0.033333	0.027036	0.033333	0.027036	0.033333	0.027036	0	0	0.033333	0.027036	0	0	0.866667	0.515157	0.866667	0.498085	0.866667	0.685881	0.833333	0.488121	0.766667	0.604771	0.9	0.695845	1	0.759883	0.966667	0.784064	0.8	0.614735	0.6	0.48666	0.933333	0.624667	0.966667	0.772314	0.933333	0.745277	0.633333	0.501947	0.233333	0.189256
g__Propioniferax;	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
g__Propionigenium;	0.333333	0.270366	0.333333	0.270366	0.166667	0.135184	0.333333	0.270366	0.166667	0.135184	0.833333	0.675916	0.833333	0.675916	1	0.8111	0.833333	0.675916	0.666667	0.540734	0.666667	0.540734	0.833333	0.675916	1	0.8111	1	0.8111	0.666667	0.540734	0.833333	0.675916	1	0.8111	0.5	0.40555	0.666667	0.540734	0.666667	0.540734	0.5	0.40555	0.666667	0.540734	0	0	0	0	0	0	0	0	0	0	1	0.749756	1	0.8111	1	0.8111	0.833333	0.675916	0.5	0.40555
g__Propionimicrobium;	0	0	0	0	0	0	0	0	0	0	0.666667	0.6037	0.666667	0.6037	0.666667	0.6037	0	0	0	0	0.666667	0.6037	0	0	0	0	0	0	0	0	0	0	0	0	1	0.688413	1	0.874067	1	0.874067	1	0.812723	1	0.874067	1	0.874067	1	0.874067	1	0.874067	1	0.874067	0.333333	0.333333	1	0.874067	1	0.874067	1	0.874067	0.333333	0.333333	0	0
g__Propionispira;	0	0	0	0	0	0	0	0	0	0	0.5	0.313534	0.5	0.40555	0.5	0.40555	0	0	1	0.90555	0.5	0.40555	1	0.8111	1	0.90555	1	0.90555	1	0.90555	1	0.90555	1	0.90555	1	0.813535	1	0.90555	1	0.90555	1	0.813535	1	0.90555	1	0.90555	1	0.90555	1	0.90555	1	0.90555	1	0.90555	1	0.813535	1	0.813535	1	0.90555	1	0.90555	0.5	0.5
g__Propionispora;	0	0	0	0	0	0	0	0	0	0	1	0.8111	1	0.8111	1	0.8111	0	0	0	0	1	0.8111	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.8111	1	0.8111	1	0.8111	1	0.8111	1	0.8111	1	0.8111	1	0.8111	1	0.8111	1	0.8111	1	0.8111
g__Propionivibrio;	0.166667	0.064792	0.208333	0.141269	0.208333	0.168979	0.208333	0.168979	0.208333	0.168979	0.916667	0.568809	1	0.789962	0.916667	0.751379	1	0.789962	0.708333	0.5824	0.416667	0.337959	0.958333	0.632464	1	0.79763	1	0.818971	0.833333	0.683787	0.958333	0.785175	0.75	0.616196	0.75	0.592989	0.833333	0.668451	0.833333	0.683787	0.791667	0.634656	0.75	0.616196	0	0	0	0	0	0	0	0	0	0	0.958333	0.624594	1	0.714946	0.958333	0.777507	0.75	0.600657	0.541667	0.439346
g__Prosthecobacter;	0.357143	0.303172	0.428571	0.361107	0.357143	0.303172	0	0	0.285714	0.245235	0.714286	0.514327	1	0.90555	1	0.90555	0.857143	0.789679	0.714286	0.660315	0.214286	0.173807	0.857143	0.776186	0.857143	0.776186	0.928571	0.847614	0.857143	0.789679	0.857143	0.789679	0.571429	0.517458	0.857143	0.789679	0.857143	0.789679	0.857143	0.789679	0.857143	0.789679	0.714286	0.646822	0.857143	0.776534	0.928571	0.834469	0.928571	0.847614	0.714286	0.633677	0.571429	0.517458	0.785714	0.718249	0.785714	0.718249	0.857143	0.776186	0.571429	0.517458	0.5	0.432536
g__Prosthecochloris;	0.571429	0.463486	0.714286	0.579357	0.714286	0.579357	0.571429	0.463486	0	0	1	0.679649	1	0.75852	1	0.8111	0	0	1	0.8111	0.571429	0.463486	0	0	0	0	0	0	0	0	0	0	0	0	1	0.75852	1	0.75852	1	0.8111	1	0.75852	1	0.8111	1	0.579357	1	0.579357	1	0.8111	1	0.579357	0.857143	0.695229	1	0.695229	1	0.8111	1	0.8111	0.857143	0.695229	0.857143	0.695229
g__Prosthecomicrobium;	0	0	0	0	0	0	0	0	0	0	1	0.634858	1	0.90555	1	0.90555	1	0.90555	0.5	0.40555	1	0.90555	1	0.90555	1	0.90555	1	0.90555	1	0.90555	1	0.90555	1	0.90555	1	0.90555	1	0.90555	1	0.90555	1	0.90555	1	0.90555	0	0	0	0	0	0	0	0	0	0	1	0.729309	1	0.729309	1	0.90555	0.5	0.5	0.5	0.5
g__Proteiniborus;	0.4	0.287634	0.4	0.287634	0.4	0.36222	0.4	0.36222	0.4	0.36222	1	0.600584	1	0.88666	1	0.88666	1	0.88666	1	0.88666	0.8	0.72444	0.8	0.72444	1	0.88666	1	0.88666	1	0.88666	0.8	0.72444	0.8	0.72444	0.8	0.68666	1	0.84888	1	0.88666	0.8	0.68666	0.8	0.72444	1	0.88666	1	0.88666	1	0.88666	1	0.88666	0.8	0.72444	0.8	0.68666	0.8	0.68666	0.8	0.68666	0.8	0.68666	0.4	0.36222
g__Proteiniclasticum;	0.357143	0.283106	0.392857	0.312074	0.392857	0.312074	0.357143	0.283106	0.392857	0.312074	0.785714	0.624148	0.821429	0.653116	0.821429	0.666261	0.75	0.59518	0.678571	0.550389	0.535714	0.434518	0.821429	0.646543	0.857143	0.695229	0.857143	0.695229	0.714286	0.579357	0.785714	0.637293	0.714286	0.579357	0.821429	0.666261	0.821429	0.666261	0.75	0.608325	0.785714	0.637293	0.785714	0.637293	0.821429	0.593963	0.892857	0.665044	0.785714	0.63072	0.785714	0.558422	0.607143	0.485881	0.857143	0.695229	0.892857	0.724196	0.892857	0.724196	0.607143	0.492454	0.357143	0.289679
g__Proteiniphilum;	0.3125	0.24221	0.328125	0.255127	0.3125	0.250593	0.296875	0.23792	0.234375	0.190102	0.84375	0.670064	0.9375	0.757683	0.90625	0.741039	0.734375	0.592928	0.8125	0.662046	0.421875	0.348086	0.859375	0.683134	0.890625	0.72549	0.84375	0.687469	0.734375	0.598755	0.734375	0.601631	0.71875	0.588957	0.875	0.681353	0.90625	0.718278	0.875	0.712816	0.8125	0.636486	0.859375	0.700143	0	0	0	0	0	0	0	0	0	0	0.015625	0.007166	0.015625	0.007166	0.015625	0.012673	0.015625	0.012673	0.015625	0.012673
g__Proteocatella;	0	0	0	0	0	0	0	0	0	0	1	0.576111	1	0.937033	1	0.937033	1	0.937033	0.666667	0.6037	1	0.937033	1	0.874067	1	0.937033	0.666667	0.6037	0.666667	0.6037	1	0.937033	0.666667	0.6037	0.333333	0.270366	0.333333	0.270366	0.333333	0.270366	0.333333	0.270366	0.666667	0.6037	1	0.937033	1	0.937033	1	0.937033	1	0.937033	1	0.937033	1	0.937033	1	0.937033	1	0.819539	1	0.819539	0.666667	0.666667
g__Proteus;	0.153846	0.124784	0.153846	0.124784	0.076923	0.062392	0.153846	0.124784	0.153846	0.124784	0.923077	0.748708	0.923077	0.748708	0.846154	0.686316	0.923077	0.748708	0.692308	0.561531	0.307692	0.249569	0.923077	0.748708	1	0.8111	0.923077	0.748708	0.615385	0.499139	0.846154	0.686316	0.615385	0.499139	0.769231	0.561531	0.692308	0.561531	0.692308	0.561531	0.692308	0.499139	0.538462	0.436747	0.692308	0.522133	0.769231	0.584526	0.769231	0.623923	0.692308	0.522133	0.307692	0.249569	0.923077	0.649615	0.923077	0.66377	0.923077	0.748708	0.461538	0.374353	0.153846	0.124784
g__Prototheca;	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
g__Providencia;	0.0625	0.050694	0.0625	0.050694	0.0625	0.050694	0.0625	0.050694	0.0625	0.050694	0.75	0.504808	0.8125	0.670825	0.8125	0.682632	0.625	0.518744	0.625	0.53055	0.375	0.315969	0.75	0.551424	0.8125	0.613619	0.8125	0.682935	0.6875	0.581548	0.5625	0.479856	0.5625	0.479856	0.875	0.698515	0.875	0.710321	0.875	0.733629	0.75	0.597128	0.625	0.530854	0.5625	0.422346	0.75	0.586234	0.6875	0.581548	0.5	0.383155	0.5	0.429163	0.75	0.405063	0.8125	0.552094	0.75	0.608629	0.5625	0.456548	0.125	0.101388
g__PRR_10_Group;	0.294118	0.238559	0.294118	0.238559	0.294118	0.238559	0.294118	0.238559	0	0	0.941176	0.763388	1	0.8111	1	0.8111	0.941176	0.763388	0.823529	0.667964	0.117647	0.095423	0.882353	0.715677	0.941176	0.763388	0.882353	0.715677	0.823529	0.667964	0.882353	0.715677	0.882353	0.715677	0.764706	0.55805	0.882353	0.63274	0.882353	0.715677	0.764706	0.537316	0.823529	0.667964	0.823529	0.667964	0.882353	0.715677	0.882353	0.715677	0.882353	0.715677	0.588235	0.477117	0.705882	0.572541	1	0.8111	0.941176	0.763388	0.764706	0.620253	0.470588	0.381694
g__PSB_M_3;	0.588235	0.426198	0.647059	0.52483	0.647059	0.52483	0.647059	0.52483	0.647059	0.52483	0.882353	0.675582	0.970588	0.757976	0.970588	0.781831	0.941176	0.757975	0.882353	0.715677	0.470588	0.381694	0.911765	0.73412	0.970588	0.781831	0.911765	0.739533	0.852941	0.69182	0.823529	0.667964	0.794118	0.644109	0	0	0	0	0	0	0	0	0	0	0.705882	0.4943	0.764706	0.561573	0.764706	0.620253	0.647059	0.446589	0.470588	0.381694	0.911765	0.670027	1	0.77198	1	0.8111	0.647059	0.52483	0.411765	0.333983
g__Pseudacidovorax;	0	0	0	0	0	0	0	0	0	0	1	0.8111	1	0.8111	1	0.8111	1	0.8111	1	0.8111	0	0	1	0.8111	1	0.8111	1	0.8111	1	0.8111	1	0.8111	1	0.8111	1	0.627069	1	0.627069	1	0.627069	1	0.627069	1	0.627069	0	0	0	0	0	0	0	0	0	0	1	0.298929	1	0.8111	1	0.8111	0	0	0	0
g__Pseudahrensia;	0.272727	0.221209	0.363636	0.294945	0.363636	0.294945	0.363636	0.294945	0.363636	0.294945	1	0.491458	1	0.727892	0.909091	0.771709	0.909091	0.670886	0.818182	0.697973	0.818182	0.697973	0.909091	0.703904	0.909091	0.737364	0.909091	0.754536	0.818182	0.6808	0.818182	0.697973	0.818182	0.697973	0.909091	0.754536	0.909091	0.771709	0.818182	0.6808	0.909091	0.771709	0.909091	0.771709	0	0	0	0	0	0	0	0	0	0	0.909091	0.547756	1	0.796229	1	0.845445	0.818182	0.697973	0.272727	0.221209
g__Pseudaminobacter;	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
g__Pseudanabaena;	0.04	0.005842	0.08	0.064888	0.08	0.064888	0.08	0.064888	0.08	0.064888	0.96	0.778851	0.96	0.786212	0.96	0.786212	0.92	0.753768	0.84	0.68888	0.76	0.623992	0.92	0.753768	0.92	0.753768	0.84	0.68888	0.84	0.68888	0.84	0.68888	0.88	0.721324	0	0	0	0	0	0	0	0	0	0	0.76	0.59739	0.68	0.559104	0.8	0.656436	0.68	0.524946	0.64	0.52666	0.8	0.612269	0.88	0.721324	0.84	0.68888	0.76	0.623992	0.2	0.16222
g__Pseudanabaenaceae_Group;	0.301887	0.168948	0.320755	0.244861	0.320755	0.244861	0.301887	0.244861	0.301887	0.244861	1	0.74915	1	0.807628	0.981132	0.795796	0.867925	0.700501	0.943396	0.765188	0.754717	0.612151	0.90566	0.731109	0.943396	0.765188	0.924528	0.749885	0.849057	0.68867	0.886792	0.719277	0.754717	0.612151	0	0	0	0	0	0	0	0	0	0	0.830189	0.669894	0.924528	0.742941	0.886792	0.719277	0.849057	0.685197	0.698113	0.566239	0.90566	0.68731	0.924528	0.746412	0.962264	0.780492	0.811321	0.658062	0.396226	0.321379
g__Pseudarcicella;	0.2	0.16222	0.2	0.16222	0.2	0.16222	0.2	0.16222	0.2	0.16222	1	0.84888	1	0.84888	0.8	0.68666	1	0.84888	0.8	0.68666	0.4	0.32444	1	0.84888	1	0.84888	1	0.84888	0.8	0.68666	0.8	0.68666	0.8	0.68666	0.8	0.68666	0.8	0.68666	0.8	0.68666	0.8	0.68666	0.8	0.68666	0	0	0	0	0	0	0	0	0	0	0.8	0.68666	1	0.84888	0.8	0.64888	1	0.84888	0.4	0.32444
